Age,Amount,bank,cardType,entry_type,gender,transaction,v1,v2,v3,v4,fraud
35,1.5,Bank2,Visa,chip,m,POS,0.25846759737869,1.17741619506946,-1.2497903111436102,-0.45016274263649897,0
24,74.91,Bank6,Visa,chip,m,POS,0.8900511332245491,0.00261872443003194,0.7643817554237451,2.5932328516061802,0
72,2.69,Bank2,Visa_Debit,chip,f,ATM,0.0363330645629745,0.898047144249655,0.304053733401939,-0.597999441293466,0
55,14.49,Bank1,Visa,chip,f,POS,-0.8269370403969359,1.35220273199495,1.53513467651665,0.6510122091807591,0
33,9.0,Bank1,Visa,INTERNET,m,INTERNET,0.5172944789553661,0.160349467370823,-0.801604051364184,-1.38237031860089,0
55,1.29,Bank1,Visa,INTERNET,f,INTERNET,-0.6371951197105239,0.9648789736310379,1.5697051895021998,-0.346351096754416,0
62,15.2,Bank4,Visa,chip,m,ATM,-7.8968861530757595,5.381019522516849,-8.45116161458266,7.963928087423071,1
46,39.0,Bank0,Visa_Debit,chip,f,ATM,1.25751332675426,-0.33508565270957896,-0.748602562745646,-0.8350045662258941,0
52,468.07,Bank0,Master,magnetic,m,ATM,1.18577898130363,-1.1121775210557499,-2.53433535556583,1.47923649278846,0
24,10.0,Bank1,Master,chip,m,ATM,1.9349464556154798,0.650677737498259,-0.286957048622899,3.98782809057201,1
27,9.99,Bank0,Visa_Debit,chip,f,POS,-0.322781844654561,0.7080150113280942,-0.343837727992161,-0.4256037856294171,0
66,999.9,Bank3,Visa,magnetic,f,POS,-20.5327510764355,12.3739891389716,-23.0090029136283,6.14482097803751,1
77,224.7,Bank1,Visa,chip,m,ATM,-4.66650010041278,-3.95232008590575,0.206093981663422,5.153524617523139,1
59,80.83,Bank0,Visa_Debit,INTERNET,f,INTERNET,1.92688602950624,-0.7961221852086501,-1.2583539823045502,-0.306495801494397,0
69,670.0,Bank6,Master,INTERNET,m,INTERNET,0.6871635592060339,-2.2529114573120497,-1.26011419761084,1.7995632905717098,0
50,24.65,Bank3,Master,magnetic,m,ATM,1.11344055541771,0.0373552350175189,0.00648265162382359,0.44933833824586206,0
58,10.0,Bank0,Visa_Debit,chip,f,ATM,-0.698637991466212,-0.406614092173526,2.86012173738508,-1.3133545535571698,0
49,184.65,Bank1,Visa,chip,m,POS,1.04840802406134,-1.11087193444145,0.0890103752731323,-0.57773847642441,0
64,18.0,Bank6,Visa,INTERNET,m,INTERNET,1.34329718290038,-0.547631344543159,0.38906086559866,-0.709736887774432,0
27,2.81,Bank3,Visa_Debit,INTERNET,f,INTERNET,-1.7117317969118602,1.03647647827357,2.0416683935929902,0.21357962355009302,0
61,341.27,Bank0,Visa_Debit,INTERNET,m,INTERNET,-2.25100154286383,-1.5224900858892598,0.33792918637952296,-1.4019059584521698,0
77,15.0,Bank5,Visa_Debit,chip,m,POS,-1.2657739906790502,0.620914063942173,1.3576849360073502,-0.759847304121429,0
29,64.99,Bank3,Visa,INTERNET,m,INTERNET,2.13898549539058,-0.5276939677416579,-2.72810082003662,-0.694540453163773,0
65,49.9,Bank1,Visa,chip,m,POS,2.0889802544568,-1.0973556122035202,-1.40390933183594,-0.925624192944396,0
67,1.98,Bank3,Visa_Debit,magnetic,m,POS,-0.5015112440606261,1.29962981937598,-0.197829631577565,-0.617896352932766,0
56,3.31,Bank2,Visa,magnetic,m,ATM,-0.675323107903337,-0.42779017773725897,1.59981856279756,-1.52474494005212,0
63,148.9,Bank5,Master,magnetic,f,POS,-0.7575938793153371,-1.14940853528879,-0.0515370981363177,-2.27777377481336,0
26,882.3000000000001,Bank0,Visa,magnetic,f,ATM,-8.42681446458936,6.2416589125579405,-9.94646974501132,8.19961393161759,1
72,1139.2,Bank8,Visa,internet,f,INTERNET,-0.451382569628168,2.22514650025341,-4.95305045271638,4.34222824814605,1
47,0.01,Bank3,Visa,INTERNET,f,INTERNET,1.1517001114920802,-0.0119320169987585,1.1705281906858,1.13488939474779,0
28,1.79,Bank5,Visa,chip,f,POS,0.11803282800017,0.7268230677974928,-1.68014844490022,-1.5508437740549401,0
60,3.0,Bank1,Visa,INTERNET,m,INTERNET,2.07617015559102,-1.4832628475824499,0.225582357901746,-0.675160642838772,0
55,16.98,Bank1,Visa,chip,f,POS,2.05924046355132,0.000375679470505264,-1.6556582965190199,0.455339691075818,0
36,37.92,Bank5,Visa,INTERNET,m,INTERNET,-0.8979937437129479,0.9484116817981141,2.7329432439653703,2.68655841332299,0
61,11.5,Bank1,Visa,INTERNET,f,INTERNET,-0.440017541238517,0.42510269739739,2.45176488090255,0.189714677794557,0
34,200.22,Bank7,Visa,magnetic,f,ATM,1.67775831931681,-1.77723019856489,-1.17814082216802,-1.08863804091166,0
72,1.0,Bank2,Visa,INTERNET,f,INTERNET,-3.0604639384612202,2.6371279517697594,-1.26835785832034,-2.89483496152968,0
59,5.8,Bank7,Master,chip,m,ATM,1.16524575625336,0.176209946314583,0.5335869244632581,1.32238898332151,0
67,10.0,Bank6,Master,magnetic,f,POS,-5.26805322089363,9.067613427317669,-15.960728134514401,10.2966027898053,1
50,319.09,Bank3,Master,INTERNET,f,INTERNET,0.6931071936967359,-1.68544033515897,1.26113945234468,-0.17138369772592602,0
61,66.88,Bank2,Visa_Debit,chip,m,ATM,2.13869576331434,-0.7702099982267241,-1.6856997704151002,-1.00056766117114,0
71,0.0,Bank4,Visa,INTERNET,f,INTERNET,1.8598152673368897,0.240076468401077,0.13574928059289698,3.69526425984608,0
40,1.98,Bank1,Visa,chip,m,POS,0.0195779153747397,0.723589160401558,0.269053022253594,-0.559617132422572,0
72,999.9,Bank5,Visa_Debit,magnetic,f,ATM,-27.84818067198,15.598192662555402,-28.923755945104,6.418441746575319,1
79,191.16,Bank2,Visa_Debit,chip,f,ATM,0.791856807114451,-0.7657553296776959,0.589184879875411,1.4553920384008798,0
63,17.06,Bank6,Visa,INTERNET,m,INTERNET,-4.835311431292849,3.9599632844704105,-2.0802530156145598,0.0502041162169763,0
26,279.46,Bank3,Visa,magnetic,m,POS,-1.1681959951488898,-0.5417947338213579,1.9075508813068203,-1.68901058302136,0
50,9.99,Bank5,Visa,INTERNET,m,INTERNET,-0.28694768736788695,0.6186356674670339,0.3616007061607511,-0.22874280946320102,0
43,4.49,Bank6,Visa_Debit,INTERNET,f,INTERNET,-0.313141226482536,1.09067674331402,0.9635433491632819,-0.00950974040562237,0
18,0.99,Bank5,Master,INTERNET,f,INTERNET,1.1853000488223,1.4367816235973898,-1.31751543996097,1.86952242529408,0
30,2.49,Bank2,Visa,chip,m,ATM,-0.954684559858687,0.473305512700811,0.389421274410438,-1.1081633760765601,0
61,593.28,Bank9,Master,magnetic,m,POS,-0.0172344635559759,-1.85549883816848,0.0740852484777131,1.56624819552861,0
78,30.99,Bank1,Visa,INTERNET,f,INTERNET,-4.24406831526547,3.48051241315263,-1.3931814769847801,-0.5295904530716861,0
69,12.99,Bank8,Visa,magnetic,f,ATM,-0.631240811818511,1.0894574002963802,-0.153476929029147,-0.6617720010169731,0
70,5.67,Bank1,Visa,chip,f,ATM,-1.34367128986254,0.839399641880718,-1.93761231614662,-0.6252876428428139,0
49,2333.18,Bank4,Visa,INTERNET,f,INTERNET,-3.2984860898895003,-7.178845048737509,-2.35993339569877,2.9688953218920298,0
37,5.0,Bank1,Visa_Debit,chip,m,ATM,-1.2176586539577,-0.0418972693721506,2.17448000531319,-2.4184191381295097,0
23,0.0,Bank1,Master,internet,m,INTERNET,-1.7393409643132498,1.3445207891234698,-0.534379047474665,3.19529149873811,1
31,6.77,Bank3,Visa,chip,f,POS,2.0232460971845,-0.28286869673772197,-1.18905525515067,0.325079516867332,0
46,47.16,Bank7,Visa,chip,m,POS,-0.7472321376023621,0.176514356513047,2.74003522325273,1.87030278284383,0
42,1.0,Bank3,Visa_Debit,chip,m,ATM,-0.356792805499933,-0.46442936963062303,2.18066403363224,-2.20190819453822,0
46,6.7,Bank1,Visa,chip,f,POS,-0.559778352025339,-0.368741547621175,2.13411736742605,-2.58453570265385,0
22,0.12,Bank3,Master_Debit,INTERNET,f,INTERNET,1.22060294625154,0.28279219365459496,0.7734850049980431,1.10668574176148,0
65,1.79,Bank0,Visa_Debit,magnetic,m,POS,-1.05184738085004,0.690411441260467,1.33240157616522,-0.332601864369568,0
73,48.78,Bank2,AmEx,INTERNET,f,INTERNET,-1.55743497778261,-0.254246917753288,1.7405246381778299,-0.8166537159174301,0
19,2.69,Bank4,Master_Debit,magnetic,m,POS,1.15921808044203,1.2627482508499,-1.5774821587004502,1.4737190406035803,0
67,1.52,Bank0,Visa,INTERNET,m,INTERNET,-1.2549126279066398,0.917836825639877,2.3682837716234704,1.79992661422369,0
68,16.35,Bank4,Master,chip,f,ATM,1.24631939993977,0.304065861992824,0.129299706954837,1.04591451791863,0
41,52.9,Bank1,Master,chip,f,POS,1.19025740679917,0.0668649830457428,-0.491280984446959,0.12575573998687598,0
54,449.0,Bank3,Visa,chip,f,ATM,-6.1858574776575805,7.10298492227346,-13.0304552638937,8.01082339822486,1
64,36.0,Bank4,AmEx,chip,f,POS,1.1561357358781998,-0.25070076569043,0.19063757692114003,0.22425885444781798,0
66,20.4,Bank5,Visa_Debit,chip,m,ATM,2.02267790135592,-0.288608459387125,-1.2132603755332099,0.128741562349506,0
73,45.8,Bank2,Master,INTERNET,f,INTERNET,-0.145403076075556,0.583013586794223,1.7469599309183501,1.36176774095619,0
68,0.0,Bank3,Visa,magnetic,f,POS,1.30592516523469,0.0840330204582677,0.315150033301535,-0.0700951425426943,0
47,89.99,Bank0,Master,magnetic,m,ATM,-3.07753639800916,-0.429213893698015,1.6634226479930498,-0.9960407584368008,0
25,0.77,Bank4,Visa,chip,m,POS,-0.15129459856381,0.8060348025287809,0.598540740870286,-1.00946911421667,0
51,10.0,Bank8,Visa,INTERNET,m,INTERNET,-1.06943777713043,1.43063134026669,-0.37524642435325606,-1.15417269241018,0
57,59.0,Bank0,Visa_Debit,INTERNET,f,INTERNET,1.26237566766143,-0.281194933333828,-1.63822117050425,-1.0359610180334,0
27,71.45,Bank1,Master,chip,m,POS,1.8563873445241499,-0.90399302886314,0.29094598362600105,-0.10318580478041099,0
34,23.99,Bank1,Visa,magnetic,f,ATM,2.06236681467644,0.11077318963755801,-2.30916987601269,0.11486461509847197,0
29,14.95,Bank14,Visa,chip,m,ATM,1.24849667176908,-0.0306966656971504,0.860156242068948,0.327846366920921,0
50,5.51,Bank2,AmEx,chip,m,ATM,-0.646432601648977,0.715877790288112,1.801640752178,-0.0958479041031392,0
52,16.299999999999997,Bank4,Visa_Debit,chip,m,ATM,-17.5189091261484,12.572117853538499,-19.0385383213549,11.1908946558522,1
25,4.99,Bank0,Visa,INTERNET,m,INTERNET,-0.47641166425999604,0.5640217406901179,1.4337815682067,-1.05497270061187,0
43,255.0,Bank0,Master,chip,f,POS,1.81115490770989,-2.27456088540277,-1.12721784511153,-1.4671039605304799,0
64,35.69,Bank3,Visa,chip,f,POS,-1.18224840371147,0.45079638447928994,2.05538933476155,-0.8417951692580791,0
50,18.08,Bank6,Visa,INTERNET,m,INTERNET,-2.25004753655434,-1.0157599816001,2.19796910509328,0.38642501689383396,0
30,39.09,Bank7,Visa_Debit,chip,f,POS,0.17167790162255303,0.47449487801671797,0.991316526880302,1.0374359415191101,0
63,9.99,Bank2,Master_Debit,INTERNET,m,INTERNET,1.9244656047556499,-0.518360661233909,-0.184738703642315,0.44706143306273205,0
59,144.3,Bank1,Master_Debit,INTERNET,m,INTERNET,0.992382703442319,-0.514110050251656,0.8095299159615709,0.92069775927129,0
68,28.0,Bank6,Visa_Debit,INTERNET,f,INTERNET,-0.636258545159782,0.8805818290607901,1.7968438839474,1.27364731317725,0
70,43.05,Bank1,Master,chip,m,POS,1.0962212613379498,-0.33498856554045003,0.491417774063767,1.2228745801223702,0
65,47.85,Bank8,Master,magnetic,m,ATM,1.2415140499849,-0.182918894607175,0.356777716379878,-0.0567230354048648,0
34,35.94,Bank9,Visa,INTERNET,f,INTERNET,-1.03987691676958,-1.03307501634523,1.10349931480609,-0.5576808915801851,0
19,434.4,Bank1,Visa,chip,m,ATM,1.2324199397975901,-1.32656740307299,-2.6007596511949904,0.34064166079164304,0
23,92.99,Bank6,Visa,chip,f,POS,2.16707946791508,-1.51887109089791,-0.549331742582365,-1.37662506478855,0
33,119.98,Bank5,Visa,chip,m,POS,1.85573105973604,-0.338713134157888,-1.6549663918987199,0.8096246469457242,0
73,68.0,Bank1,Visa,INTERNET,m,INTERNET,1.03507271245987,0.0470973809376736,0.216076756563224,1.0084841607651,0
78,385.35,Bank4,Visa,magnetic,f,POS,-0.386684011110066,0.5393592693725061,-2.63343639041046,1.05097407001606,0
74,48.68,Bank2,Visa,chip,f,POS,1.16189362310731,0.134285421124974,0.5189409995168901,1.02852158616346,0
54,12.99,Bank6,Visa_Debit,chip,f,ATM,-0.0982821826106954,1.32899280131231,-1.21014000029041,0.0178888519560131,0
75,1.0,Bank6,Visa,magnetic,f,POS,-0.36746324268757,1.4760614578216,-0.4223583367437,-0.495543793113288,0
71,1.98,Bank0,Visa_Debit,INTERNET,f,INTERNET,-0.462905066636872,1.13249209767236,-0.9680842934076009,-0.858482385377575,0
47,1.79,Bank5,Visa,chip,f,ATM,-0.9618537714831321,1.22480929766765,1.71862251275522,-0.471587464342729,0
24,45.599999999999994,Bank1,Visa_Debit,chip,m,ATM,-3.89658259167336,4.51835470349753,-4.454027240412531,5.54745334718879,1
37,269.0,Bank2,Visa,INTERNET,f,INTERNET,1.0539157266767099,-2.18909266850243,-1.00487752755905,-2.27289465245674,0
37,1.79,Bank4,Visa,magnetic,m,ATM,1.31581679887058,0.398781053235695,-0.023037556900896,0.489688509947813,0
51,3.08,Bank2,Visa,INTERNET,f,INTERNET,-0.56097268023,1.46570646221643,-1.57904552710978,-1.40501167882252,0
46,4.49,Bank6,Visa,INTERNET,f,INTERNET,0.418479054376388,1.9413929083726498,-2.3879565345067,1.10108365462325,0
32,1285.67,Bank0,Visa,chip,m,ATM,-0.193471303577879,-4.63960685327835,-3.9612064210894196,0.0137863837423859,0
76,0.07,Bank1,Visa,INTERNET,f,INTERNET,-0.6081618627770811,1.41578432131356,1.24512387789887,2.39092534378685,0
70,11.85,Bank3,Visa,INTERNET,m,INTERNET,1.18578083343194,-0.31910019462604905,1.0125567362169499,-0.562517971832816,0
73,3.58,Bank0,Visa_Debit,magnetic,f,ATM,-0.41414237028754397,0.994372614980867,1.5500427364878202,-0.0241941110739473,0
68,1.0,Bank0,Master_Debit,magnetic,f,POS,1.2458514623411299,-0.443705784786026,0.883491375376251,-0.712203099597465,0
32,23.0,Bank0,Master,INTERNET,f,INTERNET,2.23561965628995,-1.78831435596924,-2.21189266756046,-2.29504508133034,0
24,1.79,Bank1,AmEx,magnetic,m,POS,1.1827385673667499,0.33347607658532596,0.8516812206732499,0.8992225686862271,0
75,7.7,Bank6,Visa,INTERNET,f,INTERNET,-0.9286210248517379,1.7723813697955701,-1.56307544737987,-1.03575114715234,0
26,13.99,Bank0,Visa,INTERNET,f,INTERNET,1.1770278481343301,0.38213691407256606,0.7061006122497792,1.23983055590611,0
45,2.69,Bank6,Visa,magnetic,f,POS,-0.359596191031266,1.07737314610371,1.17728922185234,-0.132765305465131,0
23,85.19,Bank6,Visa,chip,f,POS,1.00860172965123,0.194960636591942,0.9797149327550849,2.5739385049757404,0
53,0.89,Bank4,Master,chip,f,POS,-0.0100396102113174,0.7557228463989821,-0.447185478043437,-0.804669166432016,0
73,15.0,Bank1,Visa,INTERNET,f,INTERNET,-0.45633811243282707,-0.27730002581140006,1.5255882273385701,-2.60188598213771,0
49,8.94,Bank2,Visa_Debit,magnetic,f,POS,-1.8484038293353502,2.06481478779593,-0.7950805614296709,-1.11348503636142,0
65,0.0,Bank6,Master,magnetic,f,ATM,1.17663267315551,3.14191813880044,-6.140444836433019,5.521820589350701,1
71,19.66,Bank1,Visa,INTERNET,m,INTERNET,-0.45631914822645997,0.9167834623306601,1.9666556118380703,1.18207246308794,0
32,22.69,Bank1,Visa,magnetic,m,ATM,-1.09543155613347,0.793969250173137,1.0768870666480501,-2.10896953071416,0
46,10.0,Bank2,Visa_Debit,chip,m,ATM,1.85288909461877,1.0695928638417902,-1.77610127333886,4.617409969437951,1
47,61.0,Bank3,Visa_Debit,INTERNET,f,INTERNET,-0.6761838521616651,1.08481347840193,0.9945338668018759,-0.180918712210318,0
30,22.9,Bank0,Visa,magnetic,m,POS,-2.16942409082995,2.56215906584629,-1.35210450758587,0.4608549043198089,0
53,45.0,Bank1,Visa,INTERNET,m,INTERNET,-1.5123556452615903,-0.8147452764031841,2.4112887466154302,-1.03652904918119,0
25,28.72,Bank3,Visa_Debit,chip,m,POS,0.0589437733305767,0.5404977797455639,0.0171487951618513,-0.7821555257135201,0
19,50.49,Bank3,Visa_Debit,chip,f,POS,1.38487451970238,-0.711061228175999,-0.924662665096197,-1.6094071378811898,0
26,4.56,Bank2,Visa,chip,f,POS,-0.7233529125570629,1.0637707218099899,1.5451187414546002,-0.134903128835419,0
75,132.55,Bank5,Visa,chip,m,ATM,-1.5800299289240398,-0.21940341663120802,0.8325411404755351,-2.08209778742838,0
40,18.32,Bank0,Visa_Debit,INTERNET,m,INTERNET,0.0899670826143509,0.621454038082834,-1.0853491531505899,-3.1327983091972897,0
36,33.27,Bank1,Master,INTERNET,f,INTERNET,-2.08606179416273,0.983790670199933,1.2276097241497501,-0.6791632823450581,0
23,25.0,Bank5,Visa,chip,f,ATM,1.08375552299143,-0.28216057848009696,1.32947088278379,0.909995759834717,0
37,12.9,Bank9,Master,INTERNET,f,INTERNET,1.22786911895635,0.34628264830121996,0.290059361511125,1.1247224263775,0
25,11.5,Bank3,Visa,magnetic,m,POS,1.89153950631348,-0.48410556559692897,-1.4414595202921998,0.18750018364350501,0
54,10.0,Bank7,Visa_Debit,magnetic,f,POS,0.9191365073269809,4.199632669020771,-7.53560659365729,7.42694037455047,1
51,261.59,Bank2,Visa,INTERNET,f,INTERNET,-2.2502161771904303,-0.919583692916352,0.857016074620131,-1.3791506754222802,0
39,4441.7,Bank3,Master,magnetic,f,ATM,-2.33565492855671,2.22537994112476,-3.3794503858303897,2.17853822878821,1
40,431.43,Bank6,Visa_Debit,INTERNET,m,INTERNET,0.333863829274708,-1.8991670524208701,0.38588776202118796,-0.655655510201713,0
57,170.37,Bank0,Visa,chip,f,POS,0.858937533605373,-0.106062709209166,0.308917653190525,2.51716478808683,0
56,84.0,Bank0,Visa,magnetic,f,POS,2.01333687124286,-0.7323156227094542,-1.2749971494198502,-0.22519660712699202,0
55,36.25,Bank2,Visa_Debit,magnetic,m,ATM,1.98802329360946,-0.39602677221020793,-1.31659594540701,0.20953331767653197,0
79,6.99,Bank4,Visa_Debit,INTERNET,m,INTERNET,-0.7424023160736071,1.10269050427914,-2.0666809430808897,-1.66170929711889,0
27,13.99,Bank0,Visa_Debit,INTERNET,f,INTERNET,-0.7603092684658459,1.20684824028221,0.760841492050258,-0.128068427818603,0
44,32.39,Bank3,Master,chip,f,POS,-0.26990914375146197,-0.88820059034777,1.93711710130237,-3.22624513758041,0
27,37.25,Bank3,Master,chip,m,POS,2.1543427059201203,-0.85014884814218,-0.974626524791509,-0.9722987017974491,0
69,850.0,Bank0,Visa,chip,m,POS,-0.56857722471303,-2.81804436956793,0.38977040317014894,1.96666395423472,0
55,1.0,Bank9,Visa_Debit,magnetic,m,POS,-0.5687057849905289,0.8785239145520809,2.19148799820716,-0.37308705941576104,0
77,1.88,Bank2,Visa,magnetic,m,ATM,-0.417700085868944,1.0258401538407902,0.698978800099807,-0.3721604116933929,0
54,6.06,Bank0,Master_Debit,chip,m,ATM,-0.710125517346314,1.4284601615958898,1.30950477285367,2.8678719291702404,0
22,1.0,Bank8,Visa_Debit,magnetic,f,POS,2.02487637545367,-0.17153656318634397,-1.43268384907972,0.0850308290864642,0
59,64.95,Bank1,Visa,magnetic,f,POS,1.17070147040895,0.142302056507637,-0.0114885955215503,0.579164174168095,0
59,3.94,Bank6,Visa_Debit,chip,f,ATM,0.05290174212837099,1.06087910358219,-0.666429361620706,-0.601511103262232,0
71,360.0,Bank0,Visa,chip,m,POS,-1.46606846585008,0.968697228570828,-1.65738207989466,0.0673023997876376,0
43,8.49,Bank6,Visa,chip,f,POS,1.29555529489953,0.340787047815531,-0.0559443053956222,0.9234900162355821,0
18,76.0,Bank3,Visa,magnetic,m,POS,2.06080670664822,-0.5809583965229671,-1.69331896999105,-0.17609627219026502,0
67,900.0,Bank3,Visa_Debit,INTERNET,f,INTERNET,-0.512627099993961,-3.28199623292476,0.0228722952831132,0.0999181216779715,0
36,999.9,Bank3,Visa_Debit,internet,f,INTERNET,-9.84877583247984,7.36554648639464,-12.898538230912399,4.27332307326376,1
76,20.8,Bank0,Visa_Debit,chip,m,ATM,2.19293310104653,-0.7489076313983258,-1.53928740490498,-0.586032342592369,0
36,14.0,Bank0,Visa,INTERNET,m,INTERNET,-0.22167337099618803,0.66923370461556,1.0569198888733,0.401329749118998,0
23,18.03,Bank1,Visa,chip,m,ATM,1.35203770362732,-1.07454961262565,0.6225282899460061,-0.7732733122161999,0
71,90.9,Bank6,Master,INTERNET,m,INTERNET,1.10824004039072,-0.0360706126741677,0.16633998527321697,0.28679862968113107,0
52,187.47,Bank4,Master,chip,f,POS,-2.9953155198537402,0.27226300132046,-0.0897847082679216,1.49892778181935,0
59,30.19,Bank1,Visa,chip,m,POS,-0.0555741661498715,1.23161288829561,0.18070042997760002,0.9358574456475459,0
24,19.95,Bank12,Master_Debit,INTERNET,m,INTERNET,0.30089471902251097,-0.129556243177813,0.480408170994956,-1.2790371094686002,0
56,0.76,Bank3,Visa_Debit,magnetic,f,POS,2.09790478774237,0.679728551874728,-3.34707464154531,0.49347116586267203,0
21,15.95,Bank9,Visa,INTERNET,m,INTERNET,1.22633258831955,-0.09981293934289301,0.7426182757083571,0.137696269644919,0
61,25.0,Bank3,Visa,chip,f,ATM,1.39015782790869,-0.523933499750841,0.248929657301733,-0.961521239570104,0
71,0.77,Bank1,AmEx,INTERNET,m,INTERNET,-1.72703503596973,1.4681704376126299,0.709025315784123,-2.00027063196096,0
18,22.91,Bank2,Visa,INTERNET,f,INTERNET,-0.22911859269906,1.13913248434799,1.3161157431213302,0.879537845985164,0
45,1.29,Bank8,Visa_Debit,chip,m,POS,1.29198654245069,0.116532450613176,-0.45197714216659396,0.133746050164551,0
72,116.0,Bank2,Visa_Debit,chip,f,POS,1.9164421093633799,-0.9253181749457671,-1.0998984012553898,0.332323747380909,0
74,18.46,Bank4,Visa,INTERNET,f,INTERNET,-1.04346527877824,1.43563919107075,-1.60224495948895,-0.674294929289708,0
40,0.5,Bank2,Visa,magnetic,m,ATM,-0.16049565931606,1.2568451965281,-0.899475207168008,-0.6245179386656919,0
52,1.98,Bank4,Visa,magnetic,f,POS,1.1928745284096498,0.121891178126973,0.596345227732572,0.659894034471328,0
47,3.93,Bank0,Visa_Debit,magnetic,m,POS,2.06991772590241,0.26326744470463703,-2.53618908498009,0.388854695006165,0
34,1.29,Bank2,Master,chip,f,ATM,-0.19454983343293897,1.2370530560539499,-0.303758185239165,-0.48081907527729295,0
71,99.99,Bank1,Visa,chip,f,ATM,-2.60747999985875,2.88991855798837,-4.26771202488824,1.9465062174517,0
